ID,Statement Number,Word Count,Sentence Number,Chunk ID,Chunk,Answer,Confidence Score,Answered?
49,49,77,9," Having trouble studying all those nerd-culture facts before Um, Actually? Try the Pomodoro Technique! Developed by Fanscesco Cirillo in the '80s, it originally used a tomato-shaped kitchen timer to help maintain focus while working or studying. You can set the timer for the standard pomodoro length of 55 minutes, and focus entirely on the task at hand. Once the timer rings, you get a 5-10 minute break before starting over. After repeating a ""set"" of four pomodoros,",f581c831,Correct.,-5.140192e-07,No
49,49,85,10," Having trouble studying all those nerd-culture facts before Um, Actually? Try the Pomodoro Technique! Developed by Fanscesco Cirillo in the '80s, it originally used a tomato-shaped kitchen timer to help maintain focus while working or studying. You can set the timer for the standard pomodoro length of 55 minutes, and focus entirely on the task at hand. Once the timer rings, you get a 5-10 minute break before starting over. After repeating a ""set"" of four pomodoros, you get a long break of 20-30 minutes!",9259c4ff,"Um, actually, the typical duration of the long break after completing a set of four pomodoros is 15-30 minutes, not strictly 20-30 minutes.",-0.02454826384895486,Yes
50,50,13,1," When the King of All Cosmos drunkenly destroys the stars in Katamari Damacy,",c4b67dc9,Correct.,-3.948155e-07,No
50,50,20,2," When the King of All Cosmos drunkenly destroys the stars in Katamari Damacy, his actions don't go unnoticed on earth.",f3ce9d1b,Correct.,-3.948155e-07,No
50,50,41,3," When the King of All Cosmos drunkenly destroys the stars in Katamari Damacy, his actions don't go unnoticed on earth. The Hoshino Family observes news reports about disappearing stars as they travel to visit astronaut patriarch Tomino for a rocket launch.",fd5ea2bb,"Um, actually, the Hoshino Family is not part of *Katamari Damacy*. They are characters from the sequel, *We Love Katamari*, and are not connected to the King of All Cosmos’ actions in the original game. Additionally, there are no news reports about disappearing stars in *Katamari Damacy*.",-0.24253186885595893,Yes
50,50,47,4," When the King of All Cosmos drunkenly destroys the stars in Katamari Damacy, his actions don't go unnoticed on earth. The Hoshino Family observes news reports about disappearing stars as they travel to visit astronaut patriarch Tomino for a rocket launch. At the end of the game,",4591d842,"Um, actually, the Hoshino Family does not visit astronaut patriarch Tomino for a rocket launch at the end of *Katamari Damacy*, as this event is not part of the game's storyline.",-0.07820373723528525,Yes
50,50,62,5," When the King of All Cosmos drunkenly destroys the stars in Katamari Damacy, his actions don't go unnoticed on earth. The Hoshino Family observes news reports about disappearing stars as they travel to visit astronaut patriarch Tomino for a rocket launch. At the end of the game, they gather on the now-barren Earth to appreciate the new cosmos the Prince has created.",8a2b7cd9,"Um, actually, the Earth is not barren at the end of ""Katamari Damacy,"" and the Hoshino Family does not gather on Earth. Instead, they are shown in space appreciating the new cosmos created by the Prince.",-0.056686140897098954,Yes
51,51,23,1, The TV series Yellowjackets follows the Yellowjacket's girl's soccer team after a plane crash that strands them in the forest for 19 months.,bcecb990,Correct.,-3.948155e-07,No
51,51,28,2," The TV series Yellowjackets follows the Yellowjacket's girl's soccer team after a plane crash that strands them in the forest for 19 months. As the months drag on,",c0d8cf35,"Um, actually, there is no clear evidence to confirm that the characters are stranded in the forest for 19 months as stated. The show mentions an extended period, but 19 months is not explicitly confirmed.",-0.3571431119158345,Yes
51,51,33,3," The TV series Yellowjackets follows the Yellowjacket's girl's soccer team after a plane crash that strands them in the forest for 19 months. As the months drag on, more and more survivors die,",3f3ea945,Correct.,-2.75611825e-07,No
51,51,36,4," The TV series Yellowjackets follows the Yellowjacket's girl's soccer team after a plane crash that strands them in the forest for 19 months. As the months drag on, more and more survivors die, including Laura Lee,",d73ae61d,Correct.,-4.5441732e-07,No
51,51,50,5," The TV series Yellowjackets follows the Yellowjacket's girl's soccer team after a plane crash that strands them in the forest for 19 months. As the months drag on, more and more survivors die, including Laura Lee, who finds a small plane and tries to pilot it out of the wilderness,",82291f09,Correct.,-1.52725035e-06,No
51,51,56,6," The TV series Yellowjackets follows the Yellowjacket's girl's soccer team after a plane crash that strands them in the forest for 19 months. As the months drag on, more and more survivors die, including Laura Lee, who finds a small plane and tries to pilot it out of the wilderness, but crashes into a nearby lake.",6b20cf83,Correct.,-0.06346789685215,No
52,52,3,1," In ""Alien vs.",c6956c0a,Correct.,-2.5776859e-06,No
52,52,4,2," In ""Alien vs. Predator:",bb1abeed,Correct.,-3.292907825e-06,No
52,52,8,3," In ""Alien vs. Predator: Requiem,"" the Predator-Alien hybrid,",6fee38c9,Correct.,-8.23985975e-06,No
52,52,12,4," In ""Alien vs. Predator: Requiem,"" the Predator-Alien hybrid, aptly named the Predalien,",ac8d0865,Correct.,-4.5441732e-07,No
52,52,24,5," In ""Alien vs. Predator: Requiem,"" the Predator-Alien hybrid, aptly named the Predalien, makes its way to a hospital and impregnates a group of cheerleaders.",8d1c72dd,Correct.,-0.08011623486125,No
53,53,18,1, The Metal Gear Solid series features many characters with particularly on the nose names related to their abilities.,915eb45f,Correct.,-4.5441732e-07,No
53,53,21,2," The Metal Gear Solid series features many characters with particularly on the nose names related to their abilities. There's Decoy Octopus,",c91b27fa,Correct.,-5.73621e-07,No
53,53,25,3," The Metal Gear Solid series features many characters with particularly on the nose names related to their abilities. There's Decoy Octopus, a master of disguise,",389a691d,Correct.,-9.3123195e-07,No
53,53,26,4," The Metal Gear Solid series features many characters with particularly on the nose names related to their abilities. There's Decoy Octopus, a master of disguise, Vamp,",4cdaad51,Correct.,-5.73621e-07,No
53,53,33,5," The Metal Gear Solid series features many characters with particularly on the nose names related to their abilities. There's Decoy Octopus, a master of disguise, Vamp, a Romanian assassin with seemingly supernatural abilities,",0b7fcf4c,Correct.,-3.948155e-07,No
53,53,35,6," The Metal Gear Solid series features many characters with particularly on the nose names related to their abilities. There's Decoy Octopus, a master of disguise, Vamp, a Romanian assassin with seemingly supernatural abilities, Psycho Mantis,",695d26be,Correct.,-6.3322285e-07,No
53,53,40,7," The Metal Gear Solid series features many characters with particularly on the nose names related to their abilities. There's Decoy Octopus, a master of disguise, Vamp, a Romanian assassin with seemingly supernatural abilities, Psycho Mantis, a man with psychic abilities,",39b344a5,Correct.,-3.3521365e-07,No
53,53,45,8," The Metal Gear Solid series features many characters with particularly on the nose names related to their abilities. There's Decoy Octopus, a master of disguise, Vamp, a Romanian assassin with seemingly supernatural abilities, Psycho Mantis, a man with psychic abilities, and The Man on Fire,",32a0c93e,Correct.,-5.140192e-07,No
53,53,51,9," The Metal Gear Solid series features many characters with particularly on the nose names related to their abilities. There's Decoy Octopus, a master of disguise, Vamp, a Romanian assassin with seemingly supernatural abilities, Psycho Mantis, a man with psychic abilities, and The Man on Fire, a man that is on fire.",a76d9cfe,Correct.,-1.028038275e-06,No
54,54,4,1," As the name implies,",44864953,Correct.,-0.050105389028299994,No
54,54,18,2," As the name implies, Linda Medley's graphic novel Castle Waiting takes place in Sleeping Beauty's formerly enchanted castle.",8a7b946b,Correct.,-2.75611825e-07,No
54,54,29,3," As the name implies, Linda Medley's graphic novel Castle Waiting takes place in Sleeping Beauty's formerly enchanted castle. The inhabitants include famous literary or legendary characters like Iron Henry,",eb6a2f89,Correct.,-2.75611825e-07,No
54,54,32,4," As the name implies, Linda Medley's graphic novel Castle Waiting takes place in Sleeping Beauty's formerly enchanted castle. The inhabitants include famous literary or legendary characters like Iron Henry, the golden-egg-laying goose,",cb7c36c6,"Um, actually, Iron Henry and the golden-egg-laying goose are not inhabitants of Linda Medley's *Castle Waiting*.",-0.246170393105124,Yes
54,54,34,5," As the name implies, Linda Medley's graphic novel Castle Waiting takes place in Sleeping Beauty's formerly enchanted castle. The inhabitants include famous literary or legendary characters like Iron Henry, the golden-egg-laying goose, plague-mask-wearing Dr.",427d2804,"Um, actually, Iron Henry is not a character featured in *Castle Waiting*. While the inhabitants of the castle are inspired by fairy-tale and legendary characters, Iron Henry originates from the Brothers Grimm tale ""The Frog King, or Iron Heinrich"" and is not part of Linda Medley's graphic novel.",-0.27220202000044563,Yes
54,54,35,6," As the name implies, Linda Medley's graphic novel Castle Waiting takes place in Sleeping Beauty's formerly enchanted castle. The inhabitants include famous literary or legendary characters like Iron Henry, the golden-egg-laying goose, plague-mask-wearing Dr. Fell,",a850a601,"Um, actually, Iron Henry and the golden-egg-laying goose are not characters in Linda Medley's *Castle Waiting*.",-0.08386553632718802,Yes
54,54,41,7," As the name implies, Linda Medley's graphic novel Castle Waiting takes place in Sleeping Beauty's formerly enchanted castle. The inhabitants include famous literary or legendary characters like Iron Henry, the golden-egg-laying goose, plague-mask-wearing Dr. Fell, and the bearded nun Saint Wilgefortis.",75281757,Correct.,-4.5441732e-07,No
55,55,10,1," After the success of Episode 1 – The Phantom Menace,",dc9d3a8f,Correct.,-4.5441732e-07,No
55,55,28,2," After the success of Episode 1 – The Phantom Menace, George Lucas released the special edition of the original Star Wars trilogy with a number of controversial changes,",110e9510,"Um, actually, George Lucas released the special edition of the original Star Wars trilogy in 1997, before the release of Episode I – The Phantom Menace, not after its success.",-0.06598543168134342,Yes
55,55,33,3," After the success of Episode 1 – The Phantom Menace, George Lucas released the special edition of the original Star Wars trilogy with a number of controversial changes, a CG Jabba the Hutt,",31c25fe0,"Um, actually, George Lucas released the special edition of the original Star Wars trilogy in 1997, two years before the release of Episode I – The Phantom Menace, not after its success.",-0.041389706835275,Yes
55,55,35,4," After the success of Episode 1 – The Phantom Menace, George Lucas released the special edition of the original Star Wars trilogy with a number of controversial changes, a CG Jabba the Hutt, for example,",274e2ab3,"Um, actually, George Lucas released the special edition of the original Star Wars trilogy in 1997, which was before the release of *Episode 1 – The Phantom Menace* in 1999.",-0.10194251221302356,Yes
55,55,38,5," After the success of Episode 1 – The Phantom Menace, George Lucas released the special edition of the original Star Wars trilogy with a number of controversial changes, a CG Jabba the Hutt, for example, and most notoriously,",2eebbcd6,"Um, actually, George Lucas released the special edition of the original Star Wars trilogy in 1997, two years before the release of Episode I – The Phantom Menace, not after its success.",-0.058071588338132495,Yes
55,55,56,6," After the success of Episode 1 – The Phantom Menace, George Lucas released the special edition of the original Star Wars trilogy with a number of controversial changes, a CG Jabba the Hutt, for example, and most notoriously, a scene in the Tatooine cantina re-edited to show that the bounty hunter Greedo shot Han Solo first.",4d2fdbc3,"Um, actually, George Lucas released the special edition of the original Star Wars trilogy in 1997, which was two years before the release of Episode 1 – The Phantom Menace, not after its success.",-0.11895718353943206,Yes
56,56,10,1," Six Flags might have parks all over the country now,",bea9866a,"Um, actually, Six Flags does not have parks ""all over the country."" While they operate 27 parks, these are concentrated in specific regions and do not span the entire United States.",-0.11806933044180526,Yes
56,56,17,2," Six Flags might have parks all over the country now, but it's named after its Texas roots.",2b23cd65,Correct.,-1.56408165e-07,No
56,56,31,3," Six Flags might have parks all over the country now, but it's named after its Texas roots. Six Flags refers to the flags of the six nations that have governed Texas:",014674de,Correct.,-7.524265e-07,No
56,56,32,4," Six Flags might have parks all over the country now, but it's named after its Texas roots. Six Flags refers to the flags of the six nations that have governed Texas: France,",60056f0f,Correct.,-8.120283e-07,No
56,56,33,5," Six Flags might have parks all over the country now, but it's named after its Texas roots. Six Flags refers to the flags of the six nations that have governed Texas: France, Spain,",ac78d586,"Um, actually, Six Flags does not refer only to France and Spain, but to six nations that historically governed Texas: Spain, France, Mexico, the Republic of Texas, the Confederate States of America, and the United States.",-0.36517970008584727,Yes
56,56,34,6," Six Flags might have parks all over the country now, but it's named after its Texas roots. Six Flags refers to the flags of the six nations that have governed Texas: France, Spain, England,",4a377bea,"Um, actually, the Six Flags refer to the six nations that have governed Texas: Spain, France, Mexico, the Republic of Texas, the United States, and the Confederate States of America. England is not one of these nations.",-0.1331441268038343,Yes
56,56,35,7," Six Flags might have parks all over the country now, but it's named after its Texas roots. Six Flags refers to the flags of the six nations that have governed Texas: France, Spain, England, Mexico,",66983eb4,"Um, actually, the six nations that have governed Texas are Spain, France, Mexico, the Republic of Texas, the Confederate States of America, and the United States. England is not one of them.",-0.05987325632885854,Yes
56,56,39,8," Six Flags might have parks all over the country now, but it's named after its Texas roots. Six Flags refers to the flags of the six nations that have governed Texas: France, Spain, England, Mexico, The Republic of Texas,",55dbbca7,"Um, actually, the six nations that have governed Texas are Spain, France, Mexico, the Republic of Texas, the Confederate States of America, and the United States—not England.",-0.04582091356843973,Yes
56,56,45,9," Six Flags might have parks all over the country now, but it's named after its Texas roots. Six Flags refers to the flags of the six nations that have governed Texas: France, Spain, England, Mexico, The Republic of Texas, and the United States of America.",3776c8f3,"Um, actually, England never governed Texas. Instead, the six nations that governed Texas are Spain, France, Mexico, the Republic of Texas, the Confederate States of America, and the United States of America.",-0.16922207940758338,Yes
57,57,11,1, The original Planet of the Apes ends with a wild twist:,fd75e033,Correct.,-3.948155e-07,No
57,57,19,2," The original Planet of the Apes ends with a wild twist: A shot of the ruined Statue of Liberty,",991ef867,Correct.,-7.524265e-07,No
57,57,28,3," The original Planet of the Apes ends with a wild twist: A shot of the ruined Statue of Liberty, showing what we believe is an alien world is,",e013e6e8,Correct.,-3.948155e-07,No
57,57,30,4," The original Planet of the Apes ends with a wild twist: A shot of the ruined Statue of Liberty, showing what we believe is an alien world is, in fact,",4eeff2f4,Correct.,-6.3322285e-07,No
57,57,31,5," The original Planet of the Apes ends with a wild twist: A shot of the ruined Statue of Liberty, showing what we believe is an alien world is, in fact, Earth.",aa2e6b9b,Correct.,-3.948155e-07,No
57,57,52,6," The original Planet of the Apes ends with a wild twist: A shot of the ruined Statue of Liberty, showing what we believe is an alien world is, in fact, Earth. Tim Burton's 2001 remake updates this twist by making the planet an alien world but when Mark Wahlberg returns to Earth,",011c2681,Correct.,-6.3322285e-07,No
57,57,62,7," The original Planet of the Apes ends with a wild twist: A shot of the ruined Statue of Liberty, showing what we believe is an alien world is, in fact, Earth. Tim Burton's 2001 remake updates this twist by making the planet an alien world but when Mark Wahlberg returns to Earth, he finds that the Statue of Liberty is an ape.",ac056b03,"Um, actually, Mark Wahlberg does not find that the Statue of Liberty is an ape in the 2001 *Planet of the Apes* remake. Instead, he discovers an ape version of the Lincoln Memorial, symbolizing that the world is now dominated by apes.",-0.189194828578113,Yes
