final,page,weight,sentence,word,question,evidence,correctness
False,[HIDDEN],0.6,1,14,66,"{'confidence': 0.6, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
False,[HIDDEN],0.3,1,19,66,"{'confidence': 0.3, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
False,[HIDDEN],0.4,2,6,66,"{'confidence': 0.4, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
False,[HIDDEN],0.4,2,13,66,"{'confidence': 0.4, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
False,[HIDDEN],0.7,2,20,66,"{'confidence': 0.7, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': True}",True
False,[HIDDEN],0.7,2,27,66,"{'confidence': 0.7, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': True}",True
False,[HIDDEN],0.7,2,31,66,"{'confidence': 0.7, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': True}",True
False,[HIDDEN],0.7,3,6,66,"{'confidence': 0.7, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': True}",True
False,[HIDDEN],0.7,3,13,66,"{'confidence': 0.7, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': True}",True
False,[HIDDEN],0.7,3,20,66,"{'confidence': 0.7, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': True}",True
False,[HIDDEN],0.7,3,24,66,"{'confidence': 0.7, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': True}",True
False,[HIDDEN],0.6,4,6,66,"{'confidence': 0.6, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
False,[HIDDEN],0.7,4,13,66,"{'confidence': 0.7, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
False,[HIDDEN],0.4,4,20,66,"{'confidence': 0.4, 'final': False, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': False}",False
True,The Wife of Bath's Tale,0.8,5,6,66,"{'confidence': 0.8, 'final': True, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': True}",True
True,The Wife of Bath's Tale,0.9,5,14,66,"{'confidence': 0.9, 'final': True, 'ground_truth': ""The Wife of Bath's Tale"", 'is_correct': True}",True
True,Artemis,0.8,0,7,67,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Artemis', 'is_correct': True}",True
True,Artemis,0.9,0,7,67,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Artemis', 'is_correct': True}",True
False,[HIDDEN],0.6,0,7,68,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.6,0,14,68,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.4,1,0,68,"{'confidence': 0.4, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.4,1,7,68,"{'confidence': 0.4, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.6,1,14,68,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.6,1,21,68,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.6,2,0,68,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.6,2,7,68,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.4,2,14,68,"{'confidence': 0.4, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.4,2,21,68,"{'confidence': 0.4, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.6,3,0,68,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.6,3,7,68,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.6,3,14,68,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.4,3,21,68,"{'confidence': 0.4, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.6,3,28,68,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.7,3,35,68,"{'confidence': 0.7, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.3,3,42,68,"{'confidence': 0.3, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
False,[HIDDEN],0.7,4,0,68,"{'confidence': 0.7, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': True}",True
False,[HIDDEN],0.6,4,7,68,"{'confidence': 0.6, 'final': False, 'ground_truth': ""Marie de' Medici"", 'is_correct': False}",False
True,Marie de' Medici,0.8,4,14,68,"{'confidence': 0.8, 'final': True, 'ground_truth': ""Marie de' Medici"", 'is_correct': True}",True
True,Marie de' Medici,0.9,0,14,68,"{'confidence': 0.9, 'final': True, 'ground_truth': ""Marie de' Medici"", 'is_correct': True}",True
False,[HIDDEN],0.6,0,7,69,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Gupta Empire', 'is_correct': False}",False
False,[HIDDEN],0.6,0,14,69,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Gupta Empire', 'is_correct': False}",False
False,[HIDDEN],0.6,1,0,69,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Gupta Empire', 'is_correct': False}",False
False,[HIDDEN],0.6,1,7,69,"{'confidence': 0.6, 'final': False, 'ground_truth': 'Gupta Empire', 'is_correct': False}",False
False,[HIDDEN],0.4,1,14,69,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Gupta Empire', 'is_correct': False}",False
False,[HIDDEN],0.4,1,21,69,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Gupta Empire', 'is_correct': False}",False
False,[HIDDEN],0.4,2,0,69,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Gupta Empire', 'is_correct': False}",False
False,[HIDDEN],0.7,2,7,69,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Gupta Empire', 'is_correct': True}",True
False,[HIDDEN],0.4,2,14,69,"{'confidence': 0.4, 'final': False, 'ground_truth': 'Gupta Empire', 'is_correct': False}",False
False,[HIDDEN],0.7,3,0,69,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Gupta Empire', 'is_correct': True}",True
False,[HIDDEN],0.7,3,7,69,"{'confidence': 0.7, 'final': False, 'ground_truth': 'Gupta Empire', 'is_correct': True}",True
True,Gupta Empire,0.8,4,0,69,"{'confidence': 0.8, 'final': True, 'ground_truth': 'Gupta Empire', 'is_correct': True}",True
True,Gupta Empire,0.9,0,0,69,"{'confidence': 0.9, 'final': True, 'ground_truth': 'Gupta Empire', 'is_correct': True}",True
